fecha,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_hours,et0_fao_evapotranspiration,shortwave_radiation_sum,wind_speed_10m_max,ciudad,provincia,region,elevacion_m
1995-08-24,11.5,15.4,8.8,4.5,9.0,2.62,15.12,7.1,Quito,Pichincha,Sierra,2903.0
1995-08-25,11.8,17.2,7.7,7.0,11.0,3.35,18.97,8.2,Quito,Pichincha,Sierra,2903.0
1995-08-26,11.8,15.8,9.1,9.2,14.0,2.36,13.35,8.2,Quito,Pichincha,Sierra,2903.0
1995-08-27,11.5,18.3,5.6,1.4,6.0,3.85,21.29,10.3,Quito,Pichincha,Sierra,2903.0
1995-08-28,12.0,17.2,7.5,2.3,6.0,3.29,18.16,9.1,Quito,Pichincha,Sierra,2903.0
1995-08-29,12.7,19.4,7.3,2.2,9.0,3.65,19.54,9.7,Quito,Pichincha,Sierra,2903.0
1995-08-30,13.1,17.6,10.8,1.6,9.0,2.77,14.81,7.1,Quito,Pichincha,Sierra,2903.0
1995-08-31,12.3,17.1,8.7,1.8,6.0,3.12,16.85,8.9,Quito,Pichincha,Sierra,2903.0
1995-09-01,12.9,18.8,8.3,0.8,5.0,3.64,19.99,9.7,Quito,Pichincha,Sierra,2903.0
1995-09-02,13.6,17.8,9.9,0.3,2.0,3.28,17.45,10.3,Quito,Pichincha,Sierra,2903.0
1995-09-03,13.9,18.1,10.3,0.1,1.0,3.53,18.65,10.1,Quito,Pichincha,Sierra,2903.0
1995-09-04,13.5,17.8,10.3,0.4,3.0,3.35,18.05,10.3,Quito,Pichincha,Sierra,2903.0
1995-09-05,13.1,17.8,10.6,3.6,10.0,3.14,16.56,7.9,Quito,Pichincha,Sierra,2903.0
1995-09-06,11.9,15.7,9.4,4.1,14.0,2.18,11.78,6.1,Quito,Pichincha,Sierra,2903.0
1995-09-07,11.3,16.2,7.8,3.5,9.0,2.87,16.53,7.8,Quito,Pichincha,Sierra,2903.0
1995-09-08,11.9,16.0,8.7,10.5,10.0,2.9,16.69,7.4,Quito,Pichincha,Sierra,2903.0
1995-09-09,12.0,15.9,10.1,7.9,11.0,2.47,14.0,6.0,Quito,Pichincha,Sierra,2903.0
1995-09-10,12.1,16.5,9.6,6.5,10.0,2.69,14.93,7.1,Quito,Pichincha,Sierra,2903.0
1995-09-11,11.1,14.9,8.8,8.0,9.0,2.79,16.86,8.0,Quito,Pichincha,Sierra,2903.0
1995-09-12,11.2,15.1,8.8,8.1,9.0,2.4,13.94,7.6,Quito,Pichincha,Sierra,2903.0
1995-09-13,11.4,15.1,9.8,9.5,11.0,2.45,14.23,7.2,Quito,Pichincha,Sierra,2903.0
1995-09-14,11.4,15.3,8.9,10.0,8.0,2.55,14.89,7.4,Quito,Pichincha,Sierra,2903.0
1995-09-15,11.9,16.2,8.7,2.2,7.0,2.75,15.36,7.4,Quito,Pichincha,Sierra,2903.0
1995-09-16,12.2,16.6,10.6,9.8,11.0,2.91,16.76,7.4,Quito,Pichincha,Sierra,2903.0
1995-09-17,11.5,17.0,7.1,16.3,11.0,3.27,18.74,9.5,Quito,Pichincha,Sierra,2903.0
1995-09-18,12.0,16.5,9.2,6.4,12.0,3.25,18.71,6.9,Quito,Pichincha,Sierra,2903.0
1995-09-19,12.5,17.7,8.4,12.8,10.0,3.71,20.55,9.2,Quito,Pichincha,Sierra,2903.0
1995-09-20,12.6,17.4,9.4,8.8,11.0,2.94,15.97,8.0,Quito,Pichincha,Sierra,2903.0
1995-09-21,12.1,15.9,10.3,11.1,14.0,2.41,13.56,6.9,Quito,Pichincha,Sierra,2903.0
1995-09-22,11.8,15.0,9.2,18.3,15.0,2.65,15.81,8.7,Quito,Pichincha,Sierra,2903.0
1995-09-23,11.5,16.1,8.6,3.4,10.0,3.1,17.75,6.1,Quito,Pichincha,Sierra,2903.0
1995-09-24,11.7,17.7,7.2,2.2,10.0,3.44,19.09,7.9,Quito,Pichincha,Sierra,2903.0
1995-09-25,11.6,16.6,8.4,4.0,9.0,3.02,17.05,8.2,Quito,Pichincha,Sierra,2903.0
1995-09-26,11.7,16.1,9.2,6.7,17.0,2.65,14.54,6.1,Quito,Pichincha,Sierra,2903.0
1995-09-27,11.3,15.7,8.6,8.5,19.0,3.0,17.86,8.9,Quito,Pichincha,Sierra,2903.0
1995-09-28,11.5,16.0,9.0,16.4,13.0,3.06,18.39,9.3,Quito,Pichincha,Sierra,2903.0
1995-09-29,11.5,15.1,9.3,11.6,12.0,2.52,15.15,8.7,Quito,Pichincha,Sierra,2903.0
1995-09-30,12.1,16.4,9.5,8.8,9.0,2.71,15.35,6.2,Quito,Pichincha,Sierra,2903.0
1995-10-01,11.6,14.7,8.6,7.9,16.0,2.4,13.48,7.9,Quito,Pichincha,Sierra,2903.0
1995-10-02,12.2,16.5,8.2,1.6,8.0,3.15,17.67,7.9,Quito,Pichincha,Sierra,2903.0
1995-10-03,12.5,17.0,9.1,4.2,12.0,3.13,17.46,6.8,Quito,Pichincha,Sierra,2903.0
1995-10-04,12.4,17.8,9.8,6.4,12.0,3.02,16.7,8.2,Quito,Pichincha,Sierra,2903.0
1995-10-05,12.1,16.6,10.1,14.6,15.0,2.78,15.9,9.4,Quito,Pichincha,Sierra,2903.0
1995-10-06,12.0,15.6,8.9,11.8,10.0,2.86,16.82,8.7,Quito,Pichincha,Sierra,2903.0
1995-10-07,11.7,15.0,9.3,12.5,10.0,2.71,16.39,8.4,Quito,Pichincha,Sierra,2903.0
1995-10-08,11.4,15.0,8.8,20.0,14.0,2.6,15.64,8.8,Quito,Pichincha,Sierra,2903.0
1995-10-09,10.5,12.9,9.1,40.7,24.0,1.5,9.02,8.8,Quito,Pichincha,Sierra,2903.0
1995-10-10,10.0,12.6,8.4,11.9,24.0,2.03,12.54,8.1,Quito,Pichincha,Sierra,2903.0
1995-10-11,11.1,14.1,8.0,2.3,13.0,2.69,16.28,10.3,Quito,Pichincha,Sierra,2903.0
1995-10-12,11.6,15.7,8.2,1.0,5.0,3.54,22.11,10.6,Quito,Pichincha,Sierra,2903.0
1995-10-13,11.8,16.6,7.6,1.7,5.0,3.68,22.36,10.6,Quito,Pichincha,Sierra,2903.0
1995-10-14,11.8,15.8,8.5,2.5,9.0,2.73,16.66,11.2,Quito,Pichincha,Sierra,2903.0
1995-10-15,11.8,15.5,10.6,7.6,12.0,2.12,12.07,7.8,Quito,Pichincha,Sierra,2903.0
1995-10-16,11.5,14.3,10.1,9.4,12.0,1.94,11.51,9.1,Quito,Pichincha,Sierra,2903.0
1995-10-17,11.3,14.3,9.6,7.7,17.0,2.19,12.74,6.9,Quito,Pichincha,Sierra,2903.0
1995-10-18,11.1,14.9,8.3,11.0,14.0,2.77,16.44,8.3,Quito,Pichincha,Sierra,2903.0
1995-10-19,11.3,15.6,8.8,10.1,15.0,3.28,19.84,7.1,Quito,Pichincha,Sierra,2903.0
1995-10-20,11.6,15.7,9.8,19.0,21.0,2.81,16.68,7.6,Quito,Pichincha,Sierra,2903.0
1995-10-21,11.4,14.2,9.3,9.2,19.0,2.19,12.82,7.1,Quito,Pichincha,Sierra,2903.0
1995-10-22,11.1,13.5,8.9,14.7,20.0,1.95,11.42,8.6,Quito,Pichincha,Sierra,2903.0
1995-10-23,11.5,16.2,8.8,9.0,11.0,2.77,16.31,7.7,Quito,Pichincha,Sierra,2903.0
1995-10-24,11.6,14.4,9.7,8.1,9.0,1.99,11.92,10.0,Quito,Pichincha,Sierra,2903.0
1995-10-25,11.7,15.6,9.6,14.2,17.0,3.06,18.39,8.0,Quito,Pichincha,Sierra,2903.0
1995-10-26,11.4,16.0,8.4,19.8,13.0,2.85,16.71,7.6,Quito,Pichincha,Sierra,2903.0
1995-10-27,11.8,14.7,9.8,10.9,11.0,2.54,14.62,5.4,Quito,Pichincha,Sierra,2903.0
1995-10-28,11.7,16.4,9.7,8.2,14.0,2.58,14.28,5.9,Quito,Pichincha,Sierra,2903.0
1995-10-29,11.9,17.0,9.1,8.6,8.0,3.07,17.58,8.6,Quito,Pichincha,Sierra,2903.0
1995-10-30,12.0,16.1,10.2,12.5,11.0,3.13,18.89,9.5,Quito,Pichincha,Sierra,2903.0
1995-10-31,11.5,15.5,10.1,7.4,12.0,2.07,12.16,9.5,Quito,Pichincha,Sierra,2903.0
1995-11-01,11.6,14.9,8.7,8.0,14.0,2.92,18.17,9.2,Quito,Pichincha,Sierra,2903.0
1995-11-02,11.3,14.1,10.0,14.8,23.0,1.77,10.85,10.1,Quito,Pichincha,Sierra,2903.0
1995-11-03,11.2,14.5,9.2,16.0,21.0,2.59,16.14,10.8,Quito,Pichincha,Sierra,2903.0
1995-11-04,11.8,16.8,9.9,30.4,21.0,2.34,13.72,7.9,Quito,Pichincha,Sierra,2903.0
1995-11-05,11.7,15.8,8.7,3.1,8.0,2.71,15.39,6.6,Quito,Pichincha,Sierra,2903.0
1995-11-06,12.1,16.3,9.5,8.1,13.0,3.05,17.0,7.6,Quito,Pichincha,Sierra,2903.0
1995-11-07,11.1,14.3,9.2,9.6,19.0,2.04,11.67,7.6,Quito,Pichincha,Sierra,2903.0
1995-11-08,11.3,15.0,9.4,12.3,9.0,2.65,16.59,10.4,Quito,Pichincha,Sierra,2903.0
1995-11-09,10.8,13.5,9.7,19.4,18.0,1.62,9.83,10.2,Quito,Pichincha,Sierra,2903.0
1995-11-10,10.6,12.9,9.4,21.9,23.0,2.02,12.27,7.7,Quito,Pichincha,Sierra,2903.0
1995-11-11,11.0,14.5,9.6,20.8,20.0,2.21,13.67,9.8,Quito,Pichincha,Sierra,2903.0
1995-11-12,10.7,14.7,8.6,9.9,20.0,2.23,13.63,9.7,Quito,Pichincha,Sierra,2903.0
1995-11-13,10.5,13.0,8.2,2.1,8.0,2.43,15.05,9.5,Quito,Pichincha,Sierra,2903.0
1995-11-14,10.5,15.7,4.9,1.4,6.0,3.55,22.0,10.1,Quito,Pichincha,Sierra,2903.0
1995-11-15,11.7,14.5,9.1,5.2,9.0,2.61,15.72,8.3,Quito,Pichincha,Sierra,2903.0
1995-11-16,11.4,14.4,9.4,5.2,11.0,2.21,13.01,8.4,Quito,Pichincha,Sierra,2903.0
1995-11-17,11.5,15.8,9.5,13.5,13.0,2.52,15.22,8.8,Quito,Pichincha,Sierra,2903.0
1995-11-18,11.3,15.4,8.6,12.4,17.0,2.48,15.24,10.3,Quito,Pichincha,Sierra,2903.0
1995-11-19,11.8,15.6,9.9,11.5,15.0,2.49,15.31,9.3,Quito,Pichincha,Sierra,2903.0
1995-11-20,11.6,14.2,10.0,16.1,23.0,1.66,9.09,4.9,Quito,Pichincha,Sierra,2903.0
1995-11-21,10.8,13.1,9.4,27.7,17.0,1.63,9.34,8.2,Quito,Pichincha,Sierra,2903.0
1995-11-22,10.9,14.4,8.2,8.7,12.0,2.7,16.62,9.6,Quito,Pichincha,Sierra,2903.0
1995-11-23,12.3,15.9,9.7,4.9,10.0,2.61,14.96,7.1,Quito,Pichincha,Sierra,2903.0
1995-11-24,11.5,14.3,10.2,8.7,20.0,1.84,11.0,9.0,Quito,Pichincha,Sierra,2903.0
1995-11-25,11.8,15.6,9.8,13.8,14.0,3.0,18.73,10.5,Quito,Pichincha,Sierra,2903.0
1995-11-26,11.0,14.6,9.2,12.6,18.0,2.72,16.89,9.8,Quito,Pichincha,Sierra,2903.0
1995-11-27,11.4,15.3,9.3,9.1,19.0,2.29,12.93,7.7,Quito,Pichincha,Sierra,2903.0
1995-11-28,12.3,16.2,9.8,3.1,8.0,2.98,17.29,7.2,Quito,Pichincha,Sierra,2903.0
1995-11-29,12.2,16.3,10.1,4.9,12.0,3.06,18.44,9.2,Quito,Pichincha,Sierra,2903.0
1995-11-30,11.9,15.0,10.5,5.6,18.0,2.09,12.68,8.8,Quito,Pichincha,Sierra,2903.0
1995-12-01,12.0,16.4,10.5,15.1,21.0,2.54,15.1,7.7,Quito,Pichincha,Sierra,2903.0
1995-12-02,12.0,15.2,10.1,10.3,11.0,2.47,14.85,8.9,Quito,Pichincha,Sierra,2903.0
1995-12-03,11.8,14.7,10.3,11.4,14.0,2.37,14.51,9.0,Quito,Pichincha,Sierra,2903.0
1995-12-04,11.0,14.5,9.1,7.9,16.0,2.26,14.49,10.5,Quito,Pichincha,Sierra,2903.0
1995-12-05,11.0,14.9,8.0,2.7,11.0,2.78,17.24,9.5,Quito,Pichincha,Sierra,2903.0
1995-12-06,11.0,14.8,9.0,4.8,16.0,2.49,15.36,10.0,Quito,Pichincha,Sierra,2903.0
1995-12-07,10.9,15.3,6.2,0.1,1.0,3.65,23.27,10.7,Quito,Pichincha,Sierra,2903.0
1995-12-08,11.2,15.0,8.2,1.7,7.0,3.17,19.86,10.3,Quito,Pichincha,Sierra,2903.0
1995-12-09,11.2,14.1,8.5,5.6,6.0,2.19,12.8,7.4,Quito,Pichincha,Sierra,2903.0
1995-12-10,11.1,15.1,9.0,8.0,11.0,2.66,17.36,12.4,Quito,Pichincha,Sierra,2903.0
1995-12-11,10.2,14.4,6.1,0.1,1.0,3.28,21.26,11.1,Quito,Pichincha,Sierra,2903.0
1995-12-12,10.5,14.8,5.9,0.3,2.0,3.2,20.4,10.7,Quito,Pichincha,Sierra,2903.0
1995-12-13,10.9,15.2,7.4,5.5,13.0,3.15,19.74,10.2,Quito,Pichincha,Sierra,2903.0
1995-12-14,11.1,14.9,8.9,14.1,18.0,3.01,18.9,9.0,Quito,Pichincha,Sierra,2903.0
1995-12-15,11.4,16.5,8.4,6.8,12.0,3.18,18.99,7.6,Quito,Pichincha,Sierra,2903.0
1995-12-16,11.2,14.9,9.2,10.0,16.0,2.66,16.19,7.4,Quito,Pichincha,Sierra,2903.0
1995-12-17,11.6,15.9,9.7,5.4,13.0,2.81,16.56,6.9,Quito,Pichincha,Sierra,2903.0
1995-12-18,12.0,15.8,9.8,2.2,12.0,2.35,12.94,6.0,Quito,Pichincha,Sierra,2903.0
1995-12-19,11.7,14.1,10.1,7.3,14.0,1.9,10.49,4.8,Quito,Pichincha,Sierra,2903.0
1995-12-20,11.9,15.7,10.5,9.1,12.0,2.41,14.38,8.4,Quito,Pichincha,Sierra,2903.0
1995-12-21,11.3,15.0,9.7,11.8,18.0,2.44,14.88,8.4,Quito,Pichincha,Sierra,2903.0
1995-12-22,11.2,15.4,8.9,13.9,14.0,2.68,16.07,7.4,Quito,Pichincha,Sierra,2903.0
1995-12-23,10.8,14.2,7.9,10.0,14.0,2.52,15.17,7.8,Quito,Pichincha,Sierra,2903.0
1995-12-24,11.0,14.1,9.3,12.4,14.0,2.66,15.99,7.3,Quito,Pichincha,Sierra,2903.0
1995-12-25,10.9,14.9,8.6,7.2,15.0,2.83,17.01,7.4,Quito,Pichincha,Sierra,2903.0
1995-12-26,11.0,14.3,9.3,9.5,20.0,2.39,14.67,7.9,Quito,Pichincha,Sierra,2903.0
1995-12-27,11.2,15.4,8.6,8.9,14.0,2.75,16.55,7.1,Quito,Pichincha,Sierra,2903.0
1995-12-28,11.2,13.8,9.6,12.9,22.0,2.0,12.0,8.5,Quito,Pichincha,Sierra,2903.0
1995-12-29,10.7,13.8,9.5,14.0,19.0,1.93,11.88,9.3,Quito,Pichincha,Sierra,2903.0
1995-12-30,11.1,15.2,8.2,8.2,13.0,2.74,16.3,8.1,Quito,Pichincha,Sierra,2903.0
1995-12-31,10.9,15.2,7.6,6.8,11.0,3.09,19.28,8.9,Quito,Pichincha,Sierra,2903.0
1996-01-01,10.4,14.5,6.0,7.5,9.0,2.92,18.66,9.2,Quito,Pichincha,Sierra,2903.0
1996-01-02,10.9,15.2,7.5,5.1,12.0,3.1,19.02,7.7,Quito,Pichincha,Sierra,2903.0
1996-01-03,11.1,15.7,7.6,8.0,13.0,2.95,17.53,7.9,Quito,Pichincha,Sierra,2903.0
1996-01-04,11.2,15.6,7.6,15.6,12.0,2.95,17.97,8.4,Quito,Pichincha,Sierra,2903.0
1996-01-05,10.9,13.8,8.7,4.2,19.0,2.08,11.94,6.6,Quito,Pichincha,Sierra,2903.0
1996-01-06,10.4,15.5,6.9,4.2,12.0,2.93,17.5,8.4,Quito,Pichincha,Sierra,2903.0
1996-01-07,10.5,15.3,7.2,6.7,10.0,3.09,19.12,9.7,Quito,Pichincha,Sierra,2903.0
1996-01-08,10.1,14.7,5.9,5.7,12.0,2.8,17.22,8.1,Quito,Pichincha,Sierra,2903.0
1996-01-09,10.8,14.8,7.9,6.2,11.0,2.73,16.29,7.0,Quito,Pichincha,Sierra,2903.0
1996-01-10,11.4,16.4,9.2,4.9,10.0,2.76,16.32,8.1,Quito,Pichincha,Sierra,2903.0
1996-01-11,11.6,15.6,8.6,6.8,13.0,3.07,18.33,8.5,Quito,Pichincha,Sierra,2903.0
1996-01-12,10.8,13.3,8.6,8.8,22.0,1.81,10.67,8.7,Quito,Pichincha,Sierra,2903.0
1996-01-13,10.1,11.4,8.9,40.4,17.0,1.12,6.0,6.4,Quito,Pichincha,Sierra,2903.0
1996-01-14,10.5,13.9,8.2,4.6,11.0,2.3,14.06,8.2,Quito,Pichincha,Sierra,2903.0
1996-01-15,10.8,14.5,7.7,3.6,11.0,2.4,14.55,7.9,Quito,Pichincha,Sierra,2903.0
1996-01-16,10.9,14.1,7.8,4.8,9.0,2.58,16.44,9.1,Quito,Pichincha,Sierra,2903.0
1996-01-17,9.9,11.1,9.0,20.3,22.0,1.01,5.61,6.6,Quito,Pichincha,Sierra,2903.0
1996-01-18,10.4,14.4,7.1,2.6,12.0,2.88,18.15,10.2,Quito,Pichincha,Sierra,2903.0
1996-01-19,10.7,13.9,9.0,2.7,9.0,2.24,13.82,9.6,Quito,Pichincha,Sierra,2903.0
1996-01-20,10.1,13.1,8.3,5.5,12.0,2.38,15.21,9.6,Quito,Pichincha,Sierra,2903.0
1996-01-21,9.4,13.1,7.0,10.6,18.0,1.97,12.24,9.7,Quito,Pichincha,Sierra,2903.0
1996-01-22,9.7,12.4,8.4,14.3,20.0,1.47,9.01,8.4,Quito,Pichincha,Sierra,2903.0
1996-01-23,10.7,14.5,9.1,5.6,10.0,2.39,14.8,9.4,Quito,Pichincha,Sierra,2903.0
1996-01-24,10.4,13.3,7.9,8.3,11.0,2.14,13.19,8.0,Quito,Pichincha,Sierra,2903.0
1996-01-25,10.7,14.9,8.8,11.8,16.0,2.15,13.36,10.1,Quito,Pichincha,Sierra,2903.0
1996-01-26,11.3,15.6,8.9,4.1,14.0,2.8,16.35,7.9,Quito,Pichincha,Sierra,2903.0
1996-01-27,11.1,14.7,9.0,15.8,22.0,2.58,15.83,9.3,Quito,Pichincha,Sierra,2903.0
1996-01-28,10.0,12.6,8.8,32.5,22.0,1.31,7.55,8.2,Quito,Pichincha,Sierra,2903.0
1996-01-29,10.6,14.3,8.4,10.9,18.0,2.63,16.27,8.7,Quito,Pichincha,Sierra,2903.0
1996-01-30,10.2,12.9,8.9,15.7,24.0,1.77,10.89,8.7,Quito,Pichincha,Sierra,2903.0
1996-01-31,10.4,13.2,9.0,18.1,19.0,2.03,12.39,8.5,Quito,Pichincha,Sierra,2903.0
1996-02-01,10.8,13.5,9.2,5.1,15.0,2.23,12.71,4.3,Quito,Pichincha,Sierra,2903.0
1996-02-02,10.8,14.3,9.4,12.2,12.0,2.43,14.39,6.6,Quito,Pichincha,Sierra,2903.0
1996-02-03,10.6,14.0,8.4,7.6,15.0,2.35,13.84,7.7,Quito,Pichincha,Sierra,2903.0
1996-02-04,10.1,13.2,8.8,14.1,23.0,1.77,10.88,9.7,Quito,Pichincha,Sierra,2903.0
1996-02-05,9.9,14.2,8.3,17.3,22.0,2.13,13.49,10.3,Quito,Pichincha,Sierra,2903.0
1996-02-06,9.5,12.5,8.2,15.5,22.0,1.55,9.22,6.9,Quito,Pichincha,Sierra,2903.0
1996-02-07,10.1,13.5,8.2,8.1,15.0,2.0,12.35,8.2,Quito,Pichincha,Sierra,2903.0
1996-02-08,11.1,15.0,9.4,16.0,19.0,2.62,16.12,7.7,Quito,Pichincha,Sierra,2903.0
1996-02-09,11.1,14.5,9.5,10.2,13.0,2.51,15.29,8.0,Quito,Pichincha,Sierra,2903.0
1996-02-10,11.0,13.9,8.8,12.2,19.0,2.39,14.26,6.6,Quito,Pichincha,Sierra,2903.0
1996-02-11,11.8,15.0,9.6,3.0,10.0,2.36,13.23,5.4,Quito,Pichincha,Sierra,2903.0
1996-02-12,12.5,17.1,9.6,1.4,9.0,2.97,16.2,6.4,Quito,Pichincha,Sierra,2903.0
1996-02-13,12.0,16.5,9.4,3.4,12.0,2.67,14.4,6.3,Quito,Pichincha,Sierra,2903.0
1996-02-14,11.5,14.6,9.4,10.5,21.0,2.49,14.1,6.5,Quito,Pichincha,Sierra,2903.0
1996-02-15,11.4,15.4,8.5,4.7,16.0,2.64,15.1,6.6,Quito,Pichincha,Sierra,2903.0
1996-02-16,11.6,15.4,10.1,13.1,20.0,2.73,15.75,7.7,Quito,Pichincha,Sierra,2903.0
1996-02-17,11.4,15.1,9.6,11.3,17.0,2.42,14.86,8.8,Quito,Pichincha,Sierra,2903.0
1996-02-18,10.9,16.2,7.0,17.5,13.0,2.99,18.0,8.7,Quito,Pichincha,Sierra,2903.0
1996-02-19,11.3,14.5,9.9,13.9,17.0,1.82,10.74,7.8,Quito,Pichincha,Sierra,2903.0
1996-02-20,10.8,15.8,7.1,5.6,11.0,3.06,18.79,8.4,Quito,Pichincha,Sierra,2903.0
1996-02-21,10.9,15.3,7.6,10.6,14.0,3.02,19.26,9.4,Quito,Pichincha,Sierra,2903.0
1996-02-22,10.8,14.0,9.6,13.5,18.0,1.98,12.03,8.2,Quito,Pichincha,Sierra,2903.0
1996-02-23,11.3,14.2,9.8,8.5,17.0,2.25,13.99,8.1,Quito,Pichincha,Sierra,2903.0
1996-02-24,11.5,15.8,7.6,4.0,13.0,3.19,18.58,8.4,Quito,Pichincha,Sierra,2903.0
1996-02-25,12.0,16.8,7.2,2.4,10.0,3.24,17.74,8.2,Quito,Pichincha,Sierra,2903.0
1996-02-26,13.1,17.7,10.5,3.0,11.0,2.9,15.44,6.2,Quito,Pichincha,Sierra,2903.0
1996-02-27,12.5,17.3,10.4,4.4,8.0,3.16,17.57,6.1,Quito,Pichincha,Sierra,2903.0
1996-02-28,12.1,15.7,10.1,5.6,19.0,2.51,14.13,7.0,Quito,Pichincha,Sierra,2903.0
1996-02-29,11.5,13.7,10.2,22.3,24.0,1.98,11.65,7.6,Quito,Pichincha,Sierra,2903.0
1996-03-01,11.4,14.1,10.0,41.6,23.0,2.0,12.19,8.7,Quito,Pichincha,Sierra,2903.0
1996-03-02,11.6,14.8,9.9,33.9,24.0,2.39,13.97,8.1,Quito,Pichincha,Sierra,2903.0
1996-03-03,11.8,14.8,9.8,11.7,21.0,2.6,15.25,8.4,Quito,Pichincha,Sierra,2903.0
1996-03-04,11.6,14.8,9.5,9.0,17.0,2.12,12.42,8.2,Quito,Pichincha,Sierra,2903.0
1996-03-05,11.8,15.3,10.0,10.4,9.0,2.77,17.27,9.1,Quito,Pichincha,Sierra,2903.0
1996-03-06,11.6,15.1,10.2,16.4,16.0,1.83,10.99,9.5,Quito,Pichincha,Sierra,2903.0
1996-03-07,12.0,15.7,10.4,11.5,19.0,2.54,15.56,9.4,Quito,Pichincha,Sierra,2903.0
1996-03-08,11.3,13.6,10.2,17.7,20.0,1.54,8.74,7.6,Quito,Pichincha,Sierra,2903.0
1996-03-09,11.2,14.8,9.1,5.7,15.0,2.06,11.89,9.1,Quito,Pichincha,Sierra,2903.0
1996-03-10,10.8,13.2,9.7,32.0,24.0,1.46,8.31,7.9,Quito,Pichincha,Sierra,2903.0
1996-03-11,10.6,14.8,9.5,20.1,21.0,1.94,11.6,8.3,Quito,Pichincha,Sierra,2903.0
1996-03-12,10.6,13.3,8.6,4.1,17.0,2.2,13.21,7.9,Quito,Pichincha,Sierra,2903.0
1996-03-13,10.5,13.0,9.4,21.4,20.0,1.36,7.43,5.8,Quito,Pichincha,Sierra,2903.0
1996-03-14,10.4,14.4,7.3,4.7,13.0,2.43,14.99,9.4,Quito,Pichincha,Sierra,2903.0
1996-03-15,10.5,14.5,8.4,8.3,21.0,2.39,14.46,8.8,Quito,Pichincha,Sierra,2903.0
1996-03-16,10.7,13.9,8.8,9.8,19.0,2.5,15.61,9.2,Quito,Pichincha,Sierra,2903.0
1996-03-17,10.8,14.4,7.9,0.8,7.0,2.56,15.42,9.4,Quito,Pichincha,Sierra,2903.0
1996-03-18,10.9,14.4,7.2,1.3,8.0,2.25,13.13,7.9,Quito,Pichincha,Sierra,2903.0
1996-03-19,11.5,15.7,9.2,9.5,10.0,3.07,18.32,8.2,Quito,Pichincha,Sierra,2903.0
1996-03-20,11.4,14.6,9.3,7.8,11.0,2.8,17.49,9.9,Quito,Pichincha,Sierra,2903.0
1996-03-21,11.0,13.9,9.4,9.1,16.0,1.91,11.37,8.8,Quito,Pichincha,Sierra,2903.0
1996-03-22,11.2,14.4,9.5,20.0,21.0,2.09,12.57,7.5,Quito,Pichincha,Sierra,2903.0
1996-03-23,11.3,15.3,8.8,10.0,11.0,2.36,13.7,8.4,Quito,Pichincha,Sierra,2903.0
1996-03-24,11.9,16.5,9.2,3.3,9.0,2.85,16.34,7.7,Quito,Pichincha,Sierra,2903.0
1996-03-25,11.9,15.0,10.4,7.4,15.0,2.52,15.04,8.4,Quito,Pichincha,Sierra,2903.0
1996-03-26,11.8,14.5,10.6,5.0,19.0,2.3,13.68,8.5,Quito,Pichincha,Sierra,2903.0
1996-03-27,12.3,16.7,10.4,2.4,8.0,2.66,14.9,6.9,Quito,Pichincha,Sierra,2903.0
1996-03-28,12.6,16.3,10.5,1.6,8.0,2.53,13.66,7.6,Quito,Pichincha,Sierra,2903.0
1996-03-29,12.1,15.6,10.9,11.8,19.0,2.4,13.48,7.4,Quito,Pichincha,Sierra,2903.0
1996-03-30,12.0,15.8,10.0,11.7,15.0,2.8,16.69,9.1,Quito,Pichincha,Sierra,2903.0
1996-03-31,12.3,17.1,9.5,4.9,15.0,2.83,16.11,8.0,Quito,Pichincha,Sierra,2903.0
1996-04-01,12.9,17.1,10.9,6.0,14.0,2.76,15.18,6.7,Quito,Pichincha,Sierra,2903.0
1996-04-02,12.9,16.6,11.3,2.6,12.0,2.43,13.24,7.3,Quito,Pichincha,Sierra,2903.0
1996-04-03,12.1,15.9,9.4,9.1,11.0,2.8,16.39,7.7,Quito,Pichincha,Sierra,2903.0
1996-04-04,12.8,17.7,9.1,4.2,12.0,3.26,17.79,9.2,Quito,Pichincha,Sierra,2903.0
1996-04-05,12.2,15.9,10.2,7.3,14.0,2.33,12.77,6.1,Quito,Pichincha,Sierra,2903.0
1996-04-06,12.3,15.7,9.7,7.8,17.0,2.65,15.12,6.3,Quito,Pichincha,Sierra,2903.0
1996-04-07,12.5,17.2,9.9,7.9,11.0,2.84,16.1,7.5,Quito,Pichincha,Sierra,2903.0
1996-04-08,12.1,16.7,10.5,10.7,11.0,2.54,14.2,7.9,Quito,Pichincha,Sierra,2903.0
1996-04-09,11.4,14.7,9.9,17.9,21.0,2.26,13.71,8.9,Quito,Pichincha,Sierra,2903.0
1996-04-10,11.5,15.1,8.9,11.7,14.0,2.75,16.92,8.2,Quito,Pichincha,Sierra,2903.0
1996-04-11,11.2,14.2,9.4,11.9,15.0,1.86,10.93,7.6,Quito,Pichincha,Sierra,2903.0
1996-04-12,11.0,15.9,7.4,10.8,19.0,2.68,16.62,8.5,Quito,Pichincha,Sierra,2903.0
1996-04-13,11.5,15.5,8.9,11.0,14.0,2.39,14.26,7.7,Quito,Pichincha,Sierra,2903.0
1996-04-14,10.9,14.1,8.9,8.9,17.0,1.77,10.32,8.4,Quito,Pichincha,Sierra,2903.0
